imges,rating,price,description
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Compatible with displays with 75 x 75 and 100 x 100 VESA patterns and recommended for 15"" to 30"" displays
Supports four displays weighing up to 22 lbs. each and displays can be individually swivelled ±60° and tilted ±12° to get the optimum viewing angle
Rotate displays 360° to easily switch between landscape and portrait display orientations"
"[[[250 251 253]
  [250 251 253]
  [250 251 253]
  ...
  [252 251 255]
  [252 251 255]
  [252 251 255]]

 [[250 251 253]
  [250 251 253]
  [250 251 253]
  ...
  [252 251 255]
  [252 251 255]
  [252 251 255]]

 [[250 251 253]
  [250 251 253]
  [250 251 253]
  ...
  [252 251 255]
  [252 251 255]
  [252 251 255]]

 ...

 [[204 242 243]
  [207 245 247]
  [207 244 249]
  ...
  [231 251 252]
  [231 251 252]
  [231 251 252]]

 [[207 245 248]
  [207 246 249]
  [206 244 249]
  ...
  [231 251 252]
  [230 250 251]
  [229 249 250]]

 [[201 240 245]
  [201 240 245]
  [201 240 245]
  ...
  [231 251 252]
  [232 252 253]
  [232 252 253]]]",4.5,,"Detailed charts for cruising, fishing and sailing, plus 3D View, satellite overlay and panoramic port photos.
Includes SonarChartTM one foot HD bathymetry map and Community Edits, valuable local information added by millions of Navionics Boating app users.
Coverage area includes from Maine, Massachusetts, New York, Hudson River, North Atlantic Canyons from Passamaquoddy Bay and Grand Manan Island to Shark River Inlet, Oneida Lake, The Finger Lakes, Lake Champlain and all of North Atlantic Canyons."
"[[[255 252 249]
  [208 208 208]
  [188 191 190]
  ...
  [144 148 145]
  [178 179 180]
  [253 253 254]]

 [[186 185 183]
  [ 22  25  29]
  [ 23  31  35]
  ...
  [  5   9   7]
  [ 17  18  20]
  [201 202 203]]

 [[120 120 121]
  [ 65  72  81]
  [127 140 151]
  ...
  [ 18  23  24]
  [ 29  30  32]
  [162 163 164]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"27"" IPS QHD (2560 x 1440) widescreen panel with NearEdgeless bezel design and > 99% sRGB color gamut with 1.07 billion color-range
AMD FreeSync compatible; 75Hz refresh rate and 4ms response time reduce screen stuttering and image ghosting
Universal connectivity with HDMI 1.4, DP 1.2, and 3.5mm audio out
100x100mm VESA mountable and quick-release stand with tilt functionality
Reduce eye strain - Anti-glare screen and TÜV Rheinland Eye Comfort certification"
"[[[255 255 255]
  [255 255 255]
  [241 241 241]
  ...
  [248 248 248]
  [254 254 254]
  [255 255 255]]

 [[251 251 251]
  [155 155 155]
  [130 130 130]
  ...
  [105 105 105]
  [111 111 111]
  [223 223 223]]

 [[239 239 239]
  [ 94  94  94]
  [122 122 122]
  ...
  [ 86  86  86]
  [ 55  55  55]
  [169 169 169]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",2.1,,"23.8"" Full HD (1920x1080)
IPS Display
Built-in Full HD Webcam & Speakers
Quad-core Processor
Fanless Design"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,,CA-SOFTCASE-MTG
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,,"90 Degree monitor rotation
Height adjustment
Cable management
ARM angle adjustment, intellitorque hinge system
Aluminum allow structure"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,,KF1425FD18S-P
"[[[166 166 166]
  [119 119 119]
  [128 128 128]
  ...
  [123 128 124]
  [137 139 136]
  [222 223 223]]

 [[ 13  13  13]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [113 117 115]]

 [[  3   3   3]
  [  1   1   1]
  [  0   0   0]
  ...
  [ 45   8  13]
  [ 12   0   0]
  [ 83  85  83]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$99
99","GREAT FOR HOME AND OFFICE: An ideal all-around 24 inch display for offices or remote work
SEE THE DIFFERENCE: Razor-sharp clarity and detail with Full HD (1920x1080p) resolution
LESS CABLE CLUTTER: In addition to fast data, audio and video transfer, USB Type-C also provides 15W charging over a single cable
NO IMAGE TEARING: AMD FreeSync technology enables smooth frame rates to aid you in battle
AMAZING AT ANY ANGLE: A slim bezel panel ensures stunning views no matter your vantage point
ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for all-day comfort
FLEXIBLE CONNECTIVITY: The VA2447-MHU supports a variety of HD devices including gaming consoles, Blu-ray, laptops, PCs and digital cameras with HDMI and VGA inputs
INCLUDED IN THE BOX: LCD Monitor, Power Cable, HDMI Cable, and a Quick Start Guide"
"[[[227 229 236]
  [206 205 219]
  [208 205 216]
  ...
  [244 245 245]
  [239 240 240]
  [244 245 245]]

 [[114 115 128]
  [ 44  43  53]
  [ 30  27  34]
  ...
  [ 93  93  96]
  [105 103 105]
  [187 183 185]]

 [[110 110 118]
  [ 11  10  16]
  [  0   0   0]
  ...
  [ 17  16  24]
  [ 35  26  33]
  [155 141 149]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$162
91","Built-in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk.
99% sRGB Color Gamut: With 99% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance & sharp visibility from multiple viewing angles.
up to 75Hz Refresh Rate: With 75Hz refresh rate, images change faster and smoother than the standard, reducing screen tearing
Multiple Ports: Two HDMI ports and one DisplayPort provide up to 75HZ refresh rate, refining picture clarity in all action-packed gaming sequences and graphic design projects. Audio In and a Headphone Jack provide diverse audio options.
Edgeless Design: Edgeless Design completely immerses you in all the captivating action and wondrous scenery that 1440P resolution and 75Hz refresh rate have to offer.
Blue Light Shift: Reduce your monitors blue light to protect you from eye fatigue, irritation and strains. This enables you to work on your documents, watch movies, or play games more comfortably for extended periods.
FPS-RTS Game Modes: FPS and RTS are Sceptre's custom set display settings built for an enhanced gaming experience. FPS (First Person Shooter), RTS (Real-Time Strategy)."
"[[[251 250 252]
  [180 179 185]
  [171 170 175]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[143 142 148]
  [ 30  29  37]
  [ 24  23  31]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 65  64  72]
  [ 49  48  56]
  [ 54  53  61]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"1500R Curved Display: The 1500R degree curved design immerses you completely into the gaming landscape, allowing you to spot all threats and opportunities before all of your competitors.
98% sRGB: With 98% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
Multiple Ports: Two HDMI and one VGA port each accelerate refresh rate up to 75Hz, providing the visual edge you need to defeat the competition during all of your gaming exploits.
Adaptive Sync: Adaptive Sync is a technology that closes the gap between the graphics card's and the monitor's refresh rates, eliminating image tearing and stuttering in the process.
Built-in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes.
Tiltable Display: A display that tilts 15° backward and 5° forward allows you to find a sweet spot that bridges clarity and comfort."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",2,,"15.6 Full HD (1920 x 1080) Widescreen IPS Touch Display""
Ultra slim portable design, only 0.61 inches and 2.5 pounds - Zero Frame Design
Refresh Rate: 60Hz - Response Time: 8ms (G to G)
Ports: 1 x USB 3.1 (Type-C) port supporting power and Display over USB-C, 1 x USB 3.1 (Type-C) port supporting power delivery, 1 x Mini HDMI (v1.4) & 1 x Audio out (HDMI and USB Type-C Cable Included)
To display video signal via Type-C, the source device needs to support DP-Alt mode. USB Type-C video is only compatible with devices like smart phones and laptops that support USB Type-C video output"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]]",2.9,"$115
31","With this installed, the screen becomes anti-reflective, making viewing clearer.
Touchscreen functionality unaffected. Provides scratch protection for the screen.
The protective film is stuck directly on to the screen. Bubble free and easy to remove without leaving behind any residue.
Dicota has over 20 years experience in providing professionals with high quality, stylish and durable solutions."
"[[[254 255 253]
  [253 255 252]
  [254 254 253]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 255]]

 [[253 255 253]
  [254 255 254]
  [254 254 253]
  ...
  [255 255 255]
  [255 255 253]
  [255 255 255]]

 [[254 255 255]
  [253 254 254]
  [252 252 251]
  ...
  [230 229 227]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[254 254 254]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 253]
  [255 255 253]
  [255 255 255]]]",5,,"This is an O.E.M. Authorized part
Fits with various Samsung brand models
Oem part # BA75-04540A"
"[[[187 186 189]
  [ 78  75  72]
  [ 76  76  69]
  ...
  [ 81  82  82]
  [ 82  82  82]
  [200 200 200]]

 [[ 95  93  97]
  [  0   0   0]
  [  2   7   5]
  ...
  [  8   8   6]
  [  2   2   2]
  [ 97  97  97]]

 [[ 89  86  89]
  [  5   6   7]
  [ 13  14  11]
  ...
  [ 21  18  17]
  [ 10  10  10]
  [ 83  83  83]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,,"27-inch Full HD (1920x1080) 1500R curved gaming monitor with ultrafast 165Hz refresh rate designed for professional gamers and immersive gameplay
ASUS Extreme Low Motion Blur (ELMB ) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting and tearing for sharp gaming visuals with high frame rates.
FreeSync Premium technology to eliminate screen tearing and choppy frame rates
Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas
Flexible connectivity options with HDMI (V2.0) and D-Sub
Supports both Adaptive-Sync with NVIDIA GeForce* graphics cards and FreeSync with AMD Radeon graphics cards *Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 197 200]
  [248 254 253]
  [254 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 54  48  60]
  [187 184 190]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 38  37  40]
  [126 125 127]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$346
99","27” QHD (2560 x 1440) Nano IPS Display.Mounting Type: Wall Mount
Viewing Angle is 178˚(R/L), 178˚(U/D); Brightness is 320cd/m²; Aspect Ratio is 16:9
IPS 1ms (GtG) Response Time and 165Hz Refresh Rate
NVIDIA G-SYNC Compatible with AMD FreeSync Premium
DCI-P3 98% Color Gamut with HDR 10
3-Side Virtually Borderless Display with Height / Pivot / Tilt Adjustable Stand"
"[[[243 245 245]
  [177 178 178]
  [154 152 153]
  ...
  [108 108 108]
  [158 158 158]
  [247 247 247]]

 [[174 177 177]
  [ 97  99  99]
  [162 162 162]
  ...
  [ 20  20  20]
  [ 35  35  35]
  [198 198 198]]

 [[150 154 154]
  [136 128 131]
  [215 212 213]
  ...
  [ 32  32  32]
  [ 37  37  37]
  [190 190 190]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 65  65  65]
  [ 70  70  70]
  [185 185 185]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [154 154 154]
  [210 210 210]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$596
99","28"" DualUp SDQHD (2560 x 2880) Nano IPS Display with Ergo Stand - Free up desk space and multitask more efficiently with a new, 16:18 aspect ratio stacked setup that swivels, freeing up your desk without giving up the screen space of a double monitor.
DCI-P3 98% (Typ.) with HDR10 - Explore HDR content the way it was meant to be seen with DCI-P3 98%**—an elevated color spectrum that brings brilliant color to life.
Ergonomic Stand with C-Clamp - Adjust the monitor by moving it forward or backwards, swiveling, rotating, tilting and more. Tap into the flexibility of the Ergo Stand to configure and optimize your setup for improved productivity.
USB Type-C (90W PD) - Seamlessly connect to external devices or charge your laptop with the convenience of USB Type-C with up to 90W power delivery.
Ambient Light Sensor - The ambient light sensor makes the screen brighter in bright lighting conditions and decreases the brightness in darker lighting conditions so it is always easy to view information.
Picture-by-Picture (PBP) & Built-in Keyboard, Video Monitor and Mouse (KVM) - With the PBP feature you can display content from two different computers on the monitor and use the KVM feature to manage the content with a single keyboard and mouse.
One Source Picture by Picture - By connecting your laptop to the LG DualUp monitor via the HDMI DisplayPort and USB Type C, you can easily control both displays without using software or shortcut keys.
Clutter-Free Desk Setup - The Ergo Stand's compact design takes up very little desk surface, helping users achieve a clutter-free environment. Also, the C-Clamp & Grommet and One Click Mount make it easy to install."
"[[[128 130 135]
  [ 85  87  92]
  [ 92  92  97]
  ...
  [ 93  93  96]
  [ 85  86  91]
  [139 140 144]]

 [[ 34  36  41]
  [ 33  34  39]
  [ 36  35  41]
  ...
  [ 36  36  45]
  [ 32  32  38]
  [ 48  49  54]]

 [[ 46  48  53]
  [ 47  47  53]
  [ 51  47  54]
  ...
  [ 45  44  49]
  [ 45  46  51]
  [ 60  61  66]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$569
99","Create an efficient workspace with the Dell UltraSharp U2720Q 27 inch 4K UHD (3840 x 2160) LED Backlit LCD IPS USB-C Monitor (7GZ651)
Sleek design - 27 inch diagonal 4K UHD IPS screen with vibrant 3840 x 2160 resolution and thin profile that supports virtually seamless multi-display setups
Exceptional visuals - see consistent, vibrant colors across a wide viewing angle enabled by In-Plane Switching (IPS) technology
Experience simple, convenient connectivity - work with your most frequently-used devices with DisplayPort, HDMI, USB ports, and Audio Line out
Display Features: Tilt, Swivel, Pivot, Vesa Mount Compatible, Anti-glare, USB Hub, LED Backlights, In Plane Switching, Security Lock Slot, Energy Star Certified, 99% sRGB color gamut"
"[[[161 162 163]
  [ 99 100 101]
  [106 106 108]
  ...
  [ 92  92  92]
  [ 85  85  85]
  [159 159 159]]

 [[ 69  70  72]
  [ 59  59  61]
  [ 77  78  80]
  ...
  [  5   5   5]
  [  0   0   0]
  [ 88  88  88]]

 [[ 81  82  84]
  [107 108 110]
  [ 82  83  85]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [ 98  98  98]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$249
00","27-inch Full HD (1920 x 1080) 1500R curved gaming monitor with ultrafast 240Hz refresh rate designed for professional gamers and immersive gameplay
1ms (MPRT) response time for smooth gameplay, and ASUS Extreme Low Motion Blur (ELMB ) technology to further reduce ghosting and motion blur
FreeSync Premium delivers a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default
Features an ergonomically designed stand to offer extensive swivel, tilt and height adjustments
Supports both Adaptive-Sync with NVIDIA GeForce* graphics cards and Freesync Premium with AMD graphics cards. *Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards
What’s in the box: Power cord & adapter, DisplayPort cable, HDMI cable, USB A to B Cable Quick Start Guide, Warranty card
Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2023)"
"[[[197 197 198]
  [101 101 103]
  [ 97  97  99]
  ...
  [ 67  66  61]
  [ 70  70  70]
  [194 194 194]]

 [[ 93  93  95]
  [134 134 135]
  [159 159 161]
  ...
  [  1   1   1]
  [  0   0   0]
  [ 82  82  82]]

 [[118 118 120]
  [233 233 235]
  [243 243 245]
  ...
  [  7   5   3]
  [  4   4   3]
  [ 64  64  64]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$176
99","Immerse yourself in your favorite games with this Full HD (1920x1080), 32-inch display featuring AMD FreeSync and NVIDIA G-SYNC for low-latency, fluid image precision in high-action gameplay
With HDR10 support and color performance with 95% coverage of the sRGB spectrum, you'll see the game as the developers intend, with accurate and vivid color
A high native 165Hz refresh rate with 1-millisecond Motion Blur Reduction keeps you firmly in the action while reducing blur and ghosting, rendering screen objects more clearly
With compatible video cards, NVIDIA G-SYNC and AMD FreeSync Premium virtually eliminate screen tearing and minimize stutter in high-resolution and fast-paced games for a fast and fluid gaming experience
Dynamic Action Sync helps reduce input lag to help you respond to on-screen action quickly. Black Stabilizer dynamically brightens dark scenes to help you find enemies in the dark. Enhance your accuracy in firefights with the Crosshair feature"
"[[[255 255 255]
  [250 249 251]
  [225 224 226]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[246 245 247]
  [127 126 130]
  [104 103 108]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[195 194 197]
  [ 53  52  57]
  [ 61  60  65]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,,"Up to 185Hz 165Hz 144Hz Refresh Rate Performing at more than three times the speed of the standard refresh rate 185Hz gives gamers an edge in visibility as frames transition instantly leaving behind no blurred images
AMD FreeSync With FreeSync gamers now enjoy smooth video and seamless on the spot movement through their fast paced games FreeSync is an AMD technology that nearly eliminates tearing and stuttering due to differences between a graphics card's frame rate and a monitor's refresh rate
Built-in Speakers With built-in speakers the monitor delivers office level audio for conference calls and internet workshops Similarly enjoy engaging audio while listening to your favorite tunes
Blue Light Shift Reduce your monitors blue light to protect you from eye fatigue irritation and strains This enables you to work on your documents watch movies or play games more comfortably for extended periods
FPS-RTS FPS and RTS are Sceptre's custom set display settings built for an enhanced gaming experience FPS (First Person Shooter) RTS (Real-Time Strategy)
Anti-Flicker Provides a crisper picture by preventing the backlight from flickering periodically
Tiltable Display A display that tilts 15° backward and 5° forward allows you to find a sweet spot that bridges clarity and comfort
VESA Wall Mountable The VESA wall mount pattern gives you the freedom to select the optimum viewing position for your monitor eliminate cable clutter and save valuable space for your gaming and work station"
"[[[208 206 208]
  [ 73  72  75]
  [ 74  74  76]
  ...
  [ 97  96  94]
  [ 93  89  90]
  [194 191 192]]

 [[129 127 129]
  [ 48  47  50]
  [ 62  62  64]
  ...
  [  0   0   0]
  [  0   0   0]
  [ 85  81  82]]

 [[119 116 119]
  [ 61  61  63]
  [ 75  75  77]
  ...
  [  0   2   1]
  [  6   3   3]
  [ 80  76  77]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"27.0"" Full HD (1920 x 1080) 1500R Curved Widescreen VA Gaming Monitor
Adaptive-Sync Technology | Zero-Frame Design | 2 Speakers, 2 Watts per Speaker
Refresh Rate: 240Hz | Response Time: 1ms VRB | Pixel Pitch: 0.3114mm
Ergonomic Tilt: -5° to 25° | Height Adjustment Range: 4.7"" | Swivel: plus/minus 180°
Ports: 1 x Display Port & 2 x HDMI 2.0 (HDMI Cable Included)"
